1.000000000000000000e+00,1.000000000000000000e+00,1.339745962155614034e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.339745962155614034e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.339745962155614034e-01,1.339745962155614034e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.339745962155614034e-01,1.339745962155614034e-01,0.000000000000000000e+00,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,0.000000000000000000e+00,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.928932188134524273e-01
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,0.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.339745962155614034e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.339745962155614034e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,0.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01
5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.339745962155614034e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.339745962155614034e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,1.339745962155614034e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.339745962155614034e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.928932188134524273e-01,1.339745962155614034e-01,2.928932188134524273e-01,2.928932188134524273e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.928932188134524273e-01,5.000000000000000000e-01,2.928932188134524273e-01,2.928932188134524273e-01,1.000000000000000000e+00
